date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:20:53	2184/2184	---M--	200	added ('OK')	image/png	etag:%2226bd131-888-5212f569f1900%22	http://www.csie.ntnu.edu.tw/~u91029/FontRendering6.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/FontRendering6.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:20:54	5553/5553	---M--	200	added ('OK')	image/png	etag:%2226bd133-15b1-5212f56bd9d80%22	http://www.csie.ntnu.edu.tw/~u91029/FontRendering8.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/FontRendering8.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:20:55	16532/16532	---M--	200	added ('OK')	image/png	etag:%2226bd130-4094-5212f56ae5b40%22	http://www.csie.ntnu.edu.tw/~u91029/FontRendering5.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/FontRendering5.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:20:55	13355/13355	---M--	200	added ('OK')	image/png	etag:%2226bd132-342b-5212f56bd9d80%22	http://www.csie.ntnu.edu.tw/~u91029/FontRendering7.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/FontRendering7.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:20:55	10343/10343	---M--	200	added ('OK')	image/png	etag:%2226bd134-2867-5212f56ccdfc0%22	http://www.csie.ntnu.edu.tw/~u91029/FontRendering9.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/FontRendering9.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:20:56	3259/3259	---M--	200	added ('OK')	image/png	etag:%2226bd135-cbb-5212f56ccdfc0%22	http://www.csie.ntnu.edu.tw/~u91029/FontRendering10.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/FontRendering10.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:20:56	7056/7056	---M--	200	added ('OK')	image/png	etag:%2226bd136-1b90-5212f56eb6440%22	http://www.csie.ntnu.edu.tw/~u91029/FontRendering11.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/FontRendering11.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:20:56	3014/3014	---M--	200	added ('OK')	image/png	etag:%2226bd138-bc6-5212f56faa680%22	http://www.csie.ntnu.edu.tw/~u91029/FontRendering13.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/FontRendering13.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:20:57	7191/7191	---M--	200	added ('OK')	image/png	etag:%2226bd137-1c17-5212f56eb6440%22	http://www.csie.ntnu.edu.tw/~u91029/FontRendering12.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/FontRendering12.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:20:57	5305/5305	---M--	200	added ('OK')	image/png	etag:%2226bd12e-14b9-5212f56809480%22	http://www.csie.ntnu.edu.tw/~u91029/FontRendering14.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/FontRendering14.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:20:58	5134/5134	---M--	200	added ('OK')	image/png	etag:%2226bc550-140e-51474b79f8540%22	http://www.csie.ntnu.edu.tw/~u91029/Graphics5.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Graphics5.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:20:59	6660/6660	---M--	200	added ('OK')	image/png	etag:%2226bd0a5-1a04-514276bc66f00%22	http://www.csie.ntnu.edu.tw/~u91029/Graphics6.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Graphics6.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:20:59	5348/5348	---M--	200	added ('OK')	image/png	etag:%2226bd0a6-14e4-514276bc66f00%22	http://www.csie.ntnu.edu.tw/~u91029/Graphics7.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Graphics7.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:00	6351/6351	---M--	200	added ('OK')	image/png	etag:%2226bd0a2-18cf-514276ba7ea80%22	http://www.csie.ntnu.edu.tw/~u91029/Graphics8.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Graphics8.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:01	11388/11388	---M--	200	added ('OK')	image/png	etag:%2226bd0a4-2c7c-5149f06cce480%22	http://www.csie.ntnu.edu.tw/~u91029/Graphics9.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Graphics9.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:03	6729/6729	---M--	200	added ('OK')	image/png	etag:%2226bc53f-1a49-51650127e11c0%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering1.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering1.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:03	295/295	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Apr%202017%2015:20:55%20GMT	http://www.csie.ntnu.edu.tw/~u91029/Triangulation2.html	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Triangulation2.html	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:04	6827/6827	---M--	200	added ('OK')	image/png	etag:%2226bc53e-1aab-51650126ecf80%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering2.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering2.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:05	2715/2715	---M--	200	added ('OK')	image/png	etag:%2226bc545-a9b-51650127e11c0%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering3.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering3.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:08	13053/13053	---M--	200	added ('OK')	image/png	etag:%2226bc540-32fd-51650128d5400%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering4.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering4.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:11	12857/12857	---M--	200	added ('OK')	image/png	etag:%2226bc551-3239-51650129c9640%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering5.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering5.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:12	75995/75995	---M--	200	added ('OK')	text/javascript	etag:%2226bc2d6-128db-4fe4ebc6ce540%22	http://www.csie.ntnu.edu.tw/~u91029/teapot.js	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/teapot.js	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:13	11115/11115	---M--	200	added ('OK')	image/png	etag:%2226bd0a8-2b6b-5165012abd880%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering6.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering6.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:14	9860/9860	---M--	200	added ('OK')	image/png	etag:%2226bd0b1-2684-5165012abd880%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering7.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering7.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:15	11533/11533	---M--	200	added ('OK')	image/png	etag:%2226bd0a9-2d0d-5165012bb1ac0%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering8.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering8.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:16	4669/4669	---M--	200	added ('OK')	image/png	etag:%2226bd0b6-123d-5165012ca5d00%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering10.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering10.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:18	7376/7376	---M--	200	added ('OK')	image/png	etag:%2226bd0ac-1cd0-5165012f823c0%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering11.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering11.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:18	27467/27467	---M--	200	added ('OK')	image/png	etag:%2226bd0aa-6b4b-5165012e8e180%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering9.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering9.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:19	5758/5758	---M--	200	added ('OK')	image/png	etag:%2226bd0ae-167e-5165013076600%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering13.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering13.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:20	13693/13693	---M--	200	added ('OK')	image/png	etag:%2226bd0ad-357d-5165012f823c0%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering12.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering12.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:20	4111/4111	---M--	200	added ('OK')	image/png	etag:%2226bd0af-100f-5165013076600%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering14.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering14.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:23	12058/12058	---M--	200	added ('OK')	image/png	etag:%2226bd0b3-2f1a-516501325ea80%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering16.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering16.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:24	21987/21987	---M--	200	added ('OK')	image/png	etag:%2226bd0b2-55e3-5165013446f00%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering15.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering15.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:25	7212/7212	---M--	200	added ('OK')	image/png	etag:%2226bd0b4-1c2c-5165013352cc0%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering17.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering17.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:26	9495/9495	---M--	200	added ('OK')	image/png	etag:%2226bd0b8-2517-516501353b140%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering19.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering19.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:27	16722/16722	---M--	200	added ('OK')	image/png	etag:%2226bd0b7-4152-5165013446f00%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering18.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering18.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:29	14990/14990	---M--	200	added ('OK')	image/png	etag:%2226bc542-3a8e-516501362f380%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering20.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering20.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:30	13282/13282	---M--	200	added ('OK')	image/png	etag:%2226bc543-33e2-51650137235c0%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering21.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering21.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:31	9335/9335	---M--	200	added ('OK')	image/png	etag:%2226bd0b9-2477-5165013817800%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering22.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering22.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:32	14687/14687	---M--	200	added ('OK')	image/png	etag:%2226bd0ba-395f-516501390ba40%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering23.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering23.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:33	4819/4819	---M--	200	added ('OK')	image/png	etag:%2226bd0bd-12d3-516501390ba40%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering24.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering24.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:33	6622/6622	---M--	200	added ('OK')	image/png	etag:%2226bc544-19de-5165013af3ec0%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering25.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering25.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:34	6009/6009	---M--	200	added ('OK')	image/png	etag:%2226bd0bb-1779-5165013af3ec0%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering26.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering26.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:36	17828/17828	---M--	200	added ('OK')	image/png	etag:%2226bd0be-45a4-5165013cdc340%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering27.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering27.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:38	23571/23571	---M--	200	added ('OK')	image/png	etag:%2226bc2c1-5c13-51813bfcece40%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering28.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering28.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:40	10019/10019	---M--	200	added ('OK')	image/png	etag:%2226bcfdf-2723-51813bffc9500%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering30.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering30.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:42	32385/32385	---M--	200	added ('OK')	image/png	etag:%2226bc6d7-7e81-51813bffc9500%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering29.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering29.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:45	11961/11961	---M--	200	added ('OK')	image/png	etag:%2226bd0b5-2eb9-51813c0399e00%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering32.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering32.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:49	59192/59192	---M--	200	added ('OK')	image/png	etag:%2226bcff3-e738-51813c048e040%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering31.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering31.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:49	27196/27196	---M--	200	added ('OK')	image/png	etag:%2226bd0bc-6a3c-51813c0952b80%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering33.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering33.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:52	14734/14734	---M--	200	added ('OK')	image/png	etag:%2226bd0bf-398e-51813c085e940%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering34.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering34.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:53	21056/21056	---M--	200	added ('OK')	image/png	etag:%2226bd0c0-5240-53f1c728c8840%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering35.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering35.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:54	3826/3826	---M--	200	added ('OK')	image/png	etag:%2226bd0c2-ef2-51813c0a46dc0%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering37.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering37.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:55	17312/17312	---M--	200	added ('OK')	image/png	etag:%2226bd0c1-43a0-51813c0a46dc0%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering36.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering36.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:55	4807/4807	---M--	200	added ('OK')	image/png	etag:%2226bd0c3-12c7-51813c0b3b000%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering38.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering38.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:21:59	22313/22313	---M--	200	added ('OK')	image/png	etag:%2226bd0c4-5729-51813c0e176c0%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering39.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering39.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:22:00	1011356/1011356	---M--	200	added ('OK')	image/jpeg	etag:%22a95b95efe2fc71:0%22	http://www.cepp.gov.tw/TheFiles/propaganda/20070103161239860.jpg	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.cepp.gov.tw/TheFiles/propaganda/20070103161239860.jpg	(from http://www.csie.ntnu.edu.tw/~u91029/Encryption.html)
23:22:01	26615/26615	---M--	200	added ('OK')	image/png	etag:%2226bd0d6-67f7-51813c0e176c0%22	http://www.csie.ntnu.edu.tw/~u91029/MeshRendering40.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MeshRendering40.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:22:02	16946/16946	---M--	200	added ('OK')	image/png	etag:%2226bd0d7-4232-53ea16f266fc0%22	http://www.csie.ntnu.edu.tw/~u91029/Texture1.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Texture1.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:22:03	5961/5961	---M--	200	added ('OK')	image/png	etag:%2226bd0dd-1749-53ea16f81fd40%22	http://www.csie.ntnu.edu.tw/~u91029/Texture4.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Texture4.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:22:04	25483/25483	---M--	200	added ('OK')	image/png	etag:%2226bd0d9-638b-53ea16f72bb00%22	http://www.csie.ntnu.edu.tw/~u91029/Texture2.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Texture2.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:22:05	27646/27646	---M--	200	added ('OK')	image/png	etag:%2226bd0da-6bfe-53ea16f72bb00%22	http://www.csie.ntnu.edu.tw/~u91029/Texture3.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Texture3.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:22:07	17437/17437	---M--	200	added ('OK')	image/png	etag:%2226bd0df-441d-53ea16fafc400%22	http://www.csie.ntnu.edu.tw/~u91029/Texture6.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Texture6.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:22:08	32918/32918	---M--	200	added ('OK')	image/png	etag:%2226bd0de-8096-53ea16fa081c0%22	http://www.csie.ntnu.edu.tw/~u91029/Texture5.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Texture5.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:22:10	28926/28926	---M--	200	added ('OK')	image/png	etag:%2226bd0e0-70fe-53ea16ffc0f40%22	http://www.csie.ntnu.edu.tw/~u91029/Texture7.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Texture7.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:22:10	10986/10986	---M--	200	added ('OK')	image/png	etag:%2226bd0e2-2aea-53ea16ffc0f40%22	http://www.csie.ntnu.edu.tw/~u91029/Texture9.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Texture9.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:22:11	22253/22253	---M--	200	added ('OK')	image/png	etag:%2226bd0e1-56ed-53ea16fdd8ac0%22	http://www.csie.ntnu.edu.tw/~u91029/Texture8.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Texture8.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:22:11	8504/8504	---M--	200	added ('OK')	image/png	etag:%2226bd1d7-2138-53ea1700b5180%22	http://www.csie.ntnu.edu.tw/~u91029/Texture10.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Texture10.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
23:22:13	11703/11703	---M--	200	added ('OK')	image/png	etag:%2226bd0d8-2db7-53ea16f35b200%22	http://www.csie.ntnu.edu.tw/~u91029/Texture12.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Texture12.png	(from http://www.csie.ntnu.edu.tw/~u91029/Graphics.html)
